#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:Kemp" spec="beast.base.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:Kemp" spec="beast.base.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:Kemp" lower="0.0" name="popSize" spec="beast.base.inference.parameter.RealParameter">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:Kemp" spec="beast.base.evolution.tree.TreeIntervals">
#                <tree id="Tree.t:Kemp" spec="beast.base.evolution.tree.Tree">
#                    <trait id="dateTrait.t:Kemp" spec="beast.base.evolution.tree.TraitSet" traitname="date" units="day">
#                                    Day0=0,
#Day36=36,
#Day40=40,
#Day44=44,
#Day49=49,
#Day53=53,
#Day65=65,
#Day81=81,
#Day85=85,
#Day88=88,
#Day92_1=92,
#Day92_2=92,
#Day94=94,
#Day97=97,
#Day98_1=98,
#Day98_2=98,
#Day99_1=99,
#Day99_2=99,
#Day100_1=100,
#Day100_2=100                
#                                        <taxa id="TaxonSet.Kemp" spec="beast.base.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.Kemp"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="ClockPrior.c:Kemp" name="distribution">
#            <parameter id="clockRate.c:Kemp" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.1" name="distr">
#                <parameter estimate="false" id="RealParameter.4" name="M" spec="beast.base.inference.parameter.RealParameter">-5.0</parameter>
#                <parameter estimate="false" id="RealParameter.5" lower="0.0" name="S" spec="beast.base.inference.parameter.RealParameter" upper="5.0">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="FrequenciesPrior.s:Kemp" name="distribution">
#            <parameter dimension="4" id="freqParameter.s:Kemp" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <distr id="Dirichlet.0" spec="beast.base.inference.distribution.Dirichlet">
#                <parameter dimension="4" estimate="false" id="RealParameter.3" name="alpha" spec="beast.base.inference.parameter.RealParameter">4.0 4.0 4.0 4.0</parameter>
#            </distr>
#        </prior>
#        <prior id="KappaPrior.s:Kemp" name="distribution">
#            <parameter id="kappa.s:Kemp" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S" spec="beast.base.inference.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="PopSizePrior.t:Kemp" name="distribution" x="@popSize.t:Kemp">
#            <OneOnX id="OneOnX.1" name="distr"/>
#        </prior>
#        <distribution id="Root.prior" monophyletic="true" spec="beast.base.evolution.tree.MRCAPrior" tree="@Tree.t:Kemp">
#            <taxonset id="Root" spec="beast.base.evolution.alignment.TaxonSet">
#                <taxon id="Day0" spec="beast.base.evolution.alignment.Taxon"/>
#            </taxonset>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@Kemp" id="treeLikelihood.Kemp" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Kemp">
#            <siteModel id="SiteModel.s:Kemp" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:Kemp" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:Kemp" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Kemp" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:Kemp" kappa="@kappa.s:Kemp" spec="beast.base.evolution.substitutionmodel.HKY">
#                    <frequencies frequencies="@freqParameter.s:Kemp" id="estimatedFreqs.s:Kemp" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:Kemp" id="StrictClock.c:Kemp" spec="beast.base.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	clockRate	kappa	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	height(Day0)	popSize	CoalescentConstant
5436000	-41121.54371224105	-41010.05451342474	-111.48919881631268	-41010.05451342474	144.2878278070704	618.3003020501304	3.0049243483299414E-6	6.748029960700803	0.29674377499358856	0.18645494697955187	0.19406729592202854	0.32273398210483106	0.0	84.44830533170568	-99.99972655677891
5437000	-41133.14037856759	-41011.61200569097	-121.52837287661315	-41011.61200569097	194.43629712800933	831.1680707580638	1.5507367503259111E-6	6.73109574195902	0.2966842615914661	0.18674909418182833	0.1933567078165398	0.3232099364101659	0.0	107.90844558985076	-107.05031826673314
5438000	-41115.26253354889	-41011.46930700692	-103.79322654197179	-41011.46930700692	135.5066550604902	534.5686592986104	3.463929003787496E-6	3.644314856141857	0.2943196544742418	0.18682746981796122	0.19417723970463258	0.3246756360031645	0.0	60.74668463429799	-94.04068124552141
5439000	-41122.80677189793	-41014.36031191395	-108.44645998397723	-41014.36031191395	139.1299482723187	562.2235270018379	2.082830096424328E-6	3.6815000142652634	0.294837063835661	0.18687046858596187	0.19309391673623533	0.3251985508421419	0.0	52.54301884925679	-96.78133984709295
5440000	-41130.689287974536	-41011.41349358961	-119.27579438493122	-41011.41349358961	231.22938472214793	901.4747318684947	1.7303941784929806E-6	3.673677157630894	0.2948026144269894	0.1870109863086068	0.1934962291718738	0.32469017009253004	0.0	91.52610227313772	-106.27721727935365
5441000	-41118.224949721785	-41005.600670777065	-112.62427894472229	-41005.600670777065	167.82944342869584	664.0034998537816	2.599679227551624E-6	3.6225823930057373	0.29464502781559027	0.1860491822657016	0.193907735912205	0.32539805400650323	0.0	105.69409019427962	-101.18783284728667
5442000	-41120.68370204778	-41009.00382025772	-111.67988179006427	-41009.00382025772	223.6417063515084	765.2246546940924	2.34867988646265E-6	3.5896549055696645	0.2944949023204468	0.18621573775125957	0.1935485223451893	0.32574083758310424	0.0	68.60647527738459	-100.2725997834221
5443000	-41125.73052226174	-41012.39946303084	-113.33105923090501	-41012.39946303084	204.79238308633592	763.0463758856157	2.452500616373793E-6	3.578665028118747	0.29370825040989734	0.1872636297966236	0.19290878298059796	0.326119336812881	0.0	69.85749953840453	-102.08822675159561
5444000	-41117.1443804575	-41013.4632742366	-103.68110622090462	-41013.4632742366	113.79755616907583	475.1253902021397	3.537577488216554E-6	5.912664110568354	0.29339375418840324	0.18727990312151718	0.193102202195182	0.3262241404948976	0.0	45.58230712816565	-93.64229985506215
5445000	-41120.31288072067	-41013.27621722894	-107.03666349173034	-41013.27621722894	245.55931749013587	731.6345542537747	2.4748129050880623E-6	5.928609880867046	0.29357441161170633	0.1878540522851781	0.1930747900827589	0.3254967460203566	0.0	47.76460071952668	-95.54055723590295
5446000	-41118.76429218673	-41016.711027027086	-102.05326515964677	-41016.711027027086	142.71916067116987	522.519709757359	3.7598182774710563E-6	5.942510845900604	0.29361683309981784	0.18712470615820076	0.19284317546302046	0.3264152852789609	0.0	41.983034378178424	-92.31905927431293
5447000	-41124.195867949726	-41014.67963255354	-109.51623539618811	-41014.67963255354	124.070600326792	528.554984404532	3.0778128920034823E-6	5.934750879780763	0.2943570044453179	0.1865135556845683	0.19310789531608744	0.32602154455402643	0.0	39.797341769873206	-99.06342896744076
5448000	-41112.41395282121	-41010.161605447014	-102.25234737419704	-41010.161605447014	109.42187475806165	460.321451966473	3.3835631671947977E-6	3.3902260984067754	0.2941169702079718	0.18696000899960294	0.1932466563422325	0.3256763644501929	0.0	52.489008295479614	-92.63447635463763
5449000	-41122.87543332162	-41013.63188610092	-109.24354722070134	-41013.63188610092	133.29516916954213	561.6751468617883	2.3553846592839384E-6	3.380710892266197	0.29420005865803656	0.1870252943493874	0.19315503295474643	0.3256196140378296	0.0	49.583175344679326	-98.24495082347143
5450000	-41123.621166959456	-41013.28019358264	-110.34097337681234	-41013.28019358264	152.1384250516072	605.0408906591143	2.7121808939991945E-6	3.384797516677988	0.2959074639259906	0.18801740243579423	0.19346783628201486	0.3226072973562003	0.0	88.12034428139405	-99.34718940020896
5451000	-41125.16540608429	-41009.44815371073	-115.71725237356175	-41009.44815371073	174.7461729931846	627.7379386850643	3.062697436561379E-6	3.3885294586088652	0.2953288582568056	0.18779516605695798	0.19423926571275482	0.32263670997348165	0.0	168.0468622826285	-104.56131747834056
5452000	-41110.192286544305	-41010.175458610785	-100.01682793352131	-41010.175458610785	153.5079810932458	514.3011861602228	2.904450577551078E-6	3.4054492738386117	0.29538418614188594	0.18767611437150836	0.19441151690016314	0.32252818258644245	0.0	41.19798309143472	-90.05220515926702
5453000	-41111.26902065314	-41011.00906969989	-100.25995095325165	-41011.00906969989	118.11872329603116	438.94500962683264	3.3081696010509203E-6	3.376578191722012	0.29504391451302214	0.1878401000825579	0.19371365859313708	0.32340232681128284	0.0	49.95905958815668	-90.61864205537731
5454000	-41124.56592706529	-41011.40338397941	-113.16254308588158	-41011.40338397941	223.02404193097803	774.0808490625592	2.0398739255233193E-6	5.516246804864357	0.2952421710803076	0.18823765706379864	0.19343582269856177	0.323084349157332	0.0	64.81098350275744	-100.67701517077343
5455000	-41116.84503032307	-41011.49188191179	-105.35314841128402	-41011.49188191179	122.19070282272799	511.47638691504255	3.6090931233168628E-6	5.6249491266458636	0.2937450051587832	0.18744387886591038	0.1943234570460082	0.32448765892929826	0.0	70.37802274242125	-95.0395888579109
5456000	-41126.59394183332	-41009.03417365499	-117.55976817833634	-41009.03417365499	223.7427470353843	795.5902017852087	1.9981070668560077E-6	8.019221867679098	0.29473184052249457	0.18720947417168132	0.19340666687591104	0.32465201842991304	0.0	126.25941071359924	-103.72469732578196
5457000	-41119.846853794785	-41012.01416466992	-107.83268912486334	-41012.01416466992	164.37148410185887	635.6325351296338	3.1362013679263535E-6	3.580252563749235	0.2947132955796965	0.18745767284300732	0.19322163804421014	0.324607393533086	0.0	61.370138774751645	-97.7040781972126
5458000	-41121.295634590504	-41013.7699742557	-107.52566033480335	-41013.7699742557	113.56532787168987	499.9209490970626	3.668395032675815E-6	3.5962749382497017	0.2949824320810216	0.18788188786597682	0.19394132158317873	0.3231943584698228	0.0	43.23774750339421	-98.35464708886123
5459000	-41122.04440570277	-41022.49434631372	-99.55005938905683	-41022.49434631372	123.26881225627343	465.7595027533262	4.214890607636766E-6	3.5919768492852184	0.29545318544033294	0.18821630156014318	0.19362890062016397	0.3227016123793598	0.0	47.797387214128534	-90.80383649288291
5460000	-41131.412113395374	-41017.296940856424	-114.11517253895015	-41017.296940856424	216.4938768520674	774.5074905771883	2.2941203287280187E-6	5.984448486832219	0.29550100303493104	0.1876738272406086	0.19393744242573346	0.3228877272987268	0.0	97.7958122271853	-101.58456293245857
5461000	-41143.33636874317	-41020.658726805676	-122.67764193749501	-41020.658726805676	171.5942621971297	823.1322369055383	1.6688218117335198E-6	9.033838461803738	0.2919012839892301	0.18721758885917816	0.19727532858756502	0.3236057985640267	0.0	127.79423856461352	-107.87870624056664
5462000	-41120.74140153202	-41014.41513591245	-106.32626561956387	-41014.41513591245	141.41350135312007	540.3414500441273	3.5081611347785893E-6	9.164993424387971	0.2922287683050974	0.18708560991346915	0.1970749216787463	0.32361070010268717	0.0	56.15038667193305	-95.35107750136224
5463000	-41115.99484109698	-41011.24223545428	-104.75260564269905	-41011.24223545428	180.90730317964395	585.8322595781659	3.0205573527817244E-6	6.632464654506238	0.2918469913162053	0.187318028975121	0.1970213790738111	0.3238136006348625	0.0	49.90537262612634	-93.85607665945072
5464000	-41115.24964055031	-41011.53737328893	-103.71226726138772	-41011.53737328893	168.5539715889275	561.0599211300203	3.0211220957524054E-6	6.637059406114714	0.29197912353497363	0.18764992526666535	0.19717445138774328	0.32319649981061765	0.0	36.66379632110615	-93.12700063574462
5465000	-41128.32593164096	-41017.82160941491	-110.50432222604813	-41017.82160941491	144.9795637360942	618.4149306038861	2.943922748182959E-6	6.723767843228456	0.29212202801348364	0.1876822978619186	0.1967386976720029	0.32345697645259486	0.0	64.53308820272247	-99.2289274753812
5466000	-41126.20893046162	-41013.46475500326	-112.7441754583574	-41013.46475500326	152.7816116442773	627.4498133690229	2.1652305703021394E-6	6.716463941574753	0.29220753952169765	0.1879489091961502	0.1963387138430834	0.3235048374390687	0.0	71.2979542494357	-100.12630314643629
5467000	-41119.61790023431	-41011.52643318901	-108.0914670453032	-41011.52643318901	153.19590431631997	566.5260597942724	2.3554707499910593E-6	6.754547358299343	0.2930248147607608	0.188328968092089	0.19533919373142136	0.3233070234157289	0.0	73.05401484971011	-95.78462641013586
5468000	-41124.27831907059	-41012.749656606626	-111.52866246396101	-41012.749656606626	240.2088017248291	783.49982692814	2.194298339901842E-6	5.03197521772146	0.2922897959472477	0.18795477132871616	0.19618394379624993	0.32357148892778625	0.0	81.5222383934371	-99.26045569332182
5469000	-41128.07693755756	-41012.83589262864	-115.24104492892354	-41012.83589262864	176.62362976777268	726.5094766767523	1.7339377960387648E-6	4.980791887338137	0.29218073324461896	0.18798521450267078	0.19669505610928986	0.3231389961434204	0.0	91.53173079222569	-101.88207159025619
5470000	-41112.755546483044	-41009.5668919609	-103.18865452214179	-41009.5668919609	141.26537218327002	519.4519656917146	3.3357222796746496E-6	5.0088548235885835	0.2929552981721559	0.18741122682831776	0.19731880919338887	0.3223146658061374	0.0	56.98345798362863	-92.96612033006653
5471000	-41125.61243290089	-41015.81712614413	-109.79530675675687	-41015.81712614413	148.45318079583086	631.6485344647494	3.852121735232613E-6	3.130901103521137	0.29287880182395704	0.1866269907014691	0.19789661467870223	0.3225975927958716	0.0	88.05917936808628	-100.26913621901181
5472000	-41113.63732392237	-41007.230549474836	-106.40677444752943	-41007.230549474836	155.56312065784158	576.2438425945533	2.5770119247133196E-6	3.172423803482054	0.29311447987443956	0.18644837242903417	0.19843207033520827	0.32200507736131795	0.0	54.811736854352226	-95.77165023166849
5473000	-41126.38787544259	-41009.00074763893	-117.38712780365908	-41009.00074763893	218.61390351789663	840.526759269651	2.4362773273547902E-6	3.411032089039117	0.2926068787934118	0.18587922818690147	0.19933469561844153	0.3221791974012452	0.0	111.17009319546447	-105.73666678521687
5474000	-41116.712986259314	-41009.37241021173	-107.3405760475871	-41009.37241021173	164.5996254024794	606.8225050950932	2.7271500600122574E-6	3.411032089039117	0.2926068787934118	0.18587922818690147	0.19933469561844153	0.3221791974012452	0.0	66.38652872333574	-96.66087885352327
5475000	-41115.17386277815	-41017.41056599436	-97.76329678379497	-41017.41056599436	104.08739673132982	395.49234891541505	5.71467007922828E-6	3.486012491974204	0.29303041352489356	0.18467373904606613	0.1998470947274272	0.32244875270161305	0.0	63.94387221905216	-89.87493799369466
5476000	-41121.472129441165	-41008.355546310864	-113.11658313030037	-41008.355546310864	174.10619904697907	664.0686401799699	2.2581004952792297E-6	3.4693077481995305	0.2941079845654361	0.18369485529143165	0.19934106889855313	0.3228560912445791	0.0	46.47705585168646	-101.99390653269555
5477000	-41122.35488992512	-41013.466597512226	-108.88829241288867	-41013.466597512226	144.91448640249112	607.8817397400162	3.3004248150935867E-6	3.43157251035674	0.29505452084480566	0.18352360420692582	0.19933801178668878	0.32208386316157966	0.0	73.24547550013963	-98.84077372359083
5478000	-41119.94827119467	-41012.02218237068	-107.92608882398572	-41012.02218237068	183.91351105753097	641.476632635756	1.9748488430152533E-6	3.477634921101984	0.2953326474654141	0.18380244673711865	0.198822922879045	0.3220419829184221	0.0	47.598330307006975	-96.21759451207005
5479000	-41116.02724873305	-41006.48124285441	-109.54600587864054	-41006.48124285441	134.83463573703722	573.2290041097814	2.3386920777393358E-6	3.444246601836156	0.29733687527167557	0.1842367557606327	0.19805426887479446	0.32037210009289724	0.0	51.5280108048549	-98.47162973267741
5480000	-41113.41997414822	-41005.931584388556	-107.48838975966393	-41005.931584388556	144.58897470915457	577.8337599324052	2.998419607738257E-6	3.441994655557401	0.2972749458223157	0.1839535786096378	0.19804531108062798	0.32072616448741864	0.0	52.98049000445413	-97.38352033577269
5481000	-41124.831950990934	-41010.5694001322	-114.26255085873973	-41010.5694001322	150.73079865539097	622.7133694632762	1.9606921272344287E-6	3.4649819524383627	0.29757002755902434	0.18425526811177162	0.19797946079918055	0.32019524353002343	0.0	110.03258776597168	-101.6900309783035
5482000	-41112.931110720216	-41010.785611933585	-102.14549878663111	-41010.785611933585	132.7020174951801	491.71965274884184	2.570883326628103E-6	3.4109004434316543	0.29761378389756393	0.1825658193871598	0.19816662637574975	0.3216537703395266	0.0	52.63487149184138	-91.43523878017076
5483000	-41111.689488083204	-41008.83430687365	-102.8551812095525	-41008.83430687365	172.4761793884345	566.9202230805035	2.877401964399577E-6	3.4603579350009674	0.29910740279377257	0.1817860984617563	0.19798707417259281	0.32111942457187836	0.0	40.47318989322593	-92.83630689823993
5484000	-41115.730919551985	-41010.823517869576	-104.90740168241123	-41010.823517869576	158.68524037822021	567.8679164644694	3.3642299485246993E-6	3.478526720907949	0.29998810664216036	0.18143612980820098	0.19784178688044554	0.32073397666919307	0.0	65.20865333477586	-95.014791010279
5485000	-41119.800465654494	-41009.44222167328	-110.35824398121335	-41009.44222167328	164.82463528508544	634.7017515358755	2.462706089052532E-6	3.4222871550516727	0.3000733055195045	0.1802248509077216	0.196475041727172	0.3232268018456019	0.0	48.827023573632324	-99.51998645969212
5486000	-41113.715734186444	-41007.86762850988	-105.8481056765667	-41007.86762850988	157.98526484220648	571.0191060670271	2.5323020379487078E-6	3.367135104257126	0.30031214872385603	0.17974735135083805	0.1972562741401101	0.3226842257851959	0.0	55.43438084209514	-95.01582036466561
5487000	-41112.8715368664	-41012.01632367982	-100.85521318657742	-41012.01632367982	156.24494780937485	521.9336905970582	3.45006186348302E-6	3.301158569866366	0.30141447117359293	0.17981925406602636	0.19680188701836482	0.32196438774201613	0.0	50.28238050970493	-91.36249148559428
5488000	-41115.10920139358	-41010.81289636387	-104.29630502970927	-41010.81289636387	118.00836767598037	469.7444092739185	3.198400136584238E-6	3.2833908301829164	0.3020426367652144	0.17953013802960038	0.19697583531400234	0.3214513898911829	0.0	39.97273347864208	-94.74499248256095
5489000	-41117.40382907744	-41011.860387783905	-105.54344129353649	-41011.860387783905	157.97870422711182	566.2298562081908	3.2204593044879953E-6	3.2754944831188086	0.30256877176890845	0.18008801676906916	0.19691678039397117	0.32042643106805113	0.0	40.91218490457677	-96.00241973917795
5490000	-41111.287369927275	-41010.753156530205	-100.5342133970698	-41010.753156530205	144.10121023239714	500.4750736396759	3.5951613983055234E-6	3.264801247108015	0.3037058878754352	0.1802902777177923	0.19575222251044436	0.3202516118963283	0.0	53.65785518664331	-91.14549144965802
5491000	-41112.906375596336	-41008.91281785014	-103.99355774619399	-41008.91281785014	158.156115823344	549.3819908684422	2.7337236420883843E-6	4.476053264588288	0.30308396811255345	0.18039889774940457	0.1958737314732395	0.3206434026648025	0.0	59.280210971302054	-93.05075344395175
5492000	-41113.90420729118	-41010.33867682016	-103.56553047102341	-41010.33867682016	178.10040450565523	562.6405435703415	2.4464810094888255E-6	4.374800345436483	0.3023261680042604	0.18430301500786997	0.19625147237657195	0.31711934461129776	0.0	41.92519001095495	-92.58066802637107
5493000	-41113.17067799808	-41009.95699870196	-103.21367929612552	-41009.95699870196	123.40138890756324	484.3329064046836	2.6394870666217766E-6	4.311236861823609	0.3014887540731865	0.18447969123860036	0.19736513953815038	0.3166664151500627	0.0	48.206546533036146	-92.42263181203666
5494000	-41116.07555402695	-41009.484724321046	-106.59082970590424	-41009.484724321046	149.60467536637154	559.2076672880448	2.6969810826880914E-6	4.294550815861376	0.30101821416489644	0.18384319249955253	0.1975197524473426	0.31761884088820846	0.0	52.2505910182441	-95.80704014296683
5495000	-41119.18804086723	-41009.06304466262	-110.12499620461259	-41009.06304466262	165.803239967551	636.7333899580591	2.699201370018299E-6	6.362613718619874	0.3017358399173924	0.18372631742307102	0.1970874337165563	0.3174504089429802	0.0	59.589002306084005	-98.65255681273382
5496000	-41130.705740136495	-41013.729494104875	-116.97624603161994	-41013.729494104875	232.05582533039112	835.8175568340839	1.659168768375529E-6	6.3561015363865305	0.30129365710793904	0.18378594704522155	0.1972282074962825	0.31769218835055685	0.0	96.81949125576044	-102.99554036872276
5497000	-41133.6010311936	-41014.0956367805	-119.50539441310164	-41014.0956367805	246.09927125681563	937.0352415805634	1.7832809529835106E-6	4.329972108675289	0.3018715773018076	0.1836742942729722	0.1965633345220944	0.3178907939031257	0.0	82.1259764968506	-106.54014902469832
5498000	-41124.92753698082	-41008.962194692846	-115.96534228797232	-41008.962194692846	256.73896955832396	883.3366263896927	1.4962657869520989E-6	3.2753633557761628	0.30143052932097697	0.1836760306393292	0.1965474875259742	0.3183459525137196	0.0	87.04438966664189	-102.51953021803031
5499000	-41115.629685559994	-41007.70457782145	-107.92510773854046	-41007.70457782145	140.92878928060406	577.7172465764204	2.562291544820139E-6	3.307580151621324	0.3022972441000174	0.1827951711853475	0.19658731231035312	0.31832027240428196	0.0	48.04823761891598	-97.32277759319905
5500000	-41115.76232105657	-41010.03749448704	-105.7248265695279	-41010.03749448704	128.83562684453483	520.7922681210262	2.8752163926837955E-6	6.190901524371994	0.30246087398285393	0.18361166022852163	0.197026293218153	0.3169011725704715	0.0	45.505844739966804	-94.81504612603916
5501000	-41112.12899316996	-41010.18757080222	-101.94142236773645	-41010.18757080222	132.06434557945744	474.08836996248925	2.7885714895687963E-6	3.993977542088683	0.3019353532847228	0.18370802843399708	0.19763818415696058	0.31671843412431955	0.0	58.41764608982571	-91.27184175018375
5502000	-41119.005409356876	-41008.483264736344	-110.52214462053563	-41008.483264736344	166.2052168704028	648.7942733578509	2.712178903335755E-6	3.989384878889722	0.30149378876245664	0.18393327722980105	0.196887781572285	0.3176851524354572	0.0	50.65234418427856	-99.88269119756377
5503000	-41122.687213577345	-41012.83990281409	-109.84731076325603	-41012.83990281409	154.16365668190298	607.9459069297268	1.8670235519992861E-6	4.024357433905978	0.30225298657181227	0.18426381434876274	0.19667296438385995	0.316810234695565	0.0	73.16339740496147	-97.29113218167846
5504000	-41124.09578060311	-41010.71068685826	-113.3850937448406	-41010.71068685826	178.43725301435867	709.348149465589	2.328424279118019E-6	4.0791595311909905	0.30264152203665046	0.1850034179386908	0.19675660219986807	0.3155984578247906	0.0	79.74582018012504	-101.65273426473442
5505000	-41127.057210625964	-41012.83617851958	-114.2210321063866	-41012.83617851958	189.57726951255847	744.3485180385084	2.0388889286546E-6	4.164654563848809	0.30145864185483845	0.18556430342983965	0.1971379817686905	0.3158390729466314	0.0	98.91165445708774	-101.70224896709125
5506000	-41115.05339991058	-41010.33858367814	-104.71481623244817	-41010.33858367814	181.35909599377385	597.9499070430223	3.3380623767728707E-6	4.13192157116833	0.30026842858932695	0.18582460924755526	0.19811754651967525	0.31578941564344254	0.0	55.677382863441245	-94.77330714132081
5507000	-41118.87757851258	-41010.744137308684	-108.13344120389698	-41010.744137308684	181.4467044607127	635.7799478079677	2.634870544803372E-6	4.13192157116833	0.30026842858932695	0.18582460924755526	0.19811754651967525	0.31578941564344254	0.0	51.626741165373126	-97.33397318151053
5508000	-41127.18686505201	-41014.37568533203	-112.81117971998296	-41014.37568533203	171.18945724409582	703.7855285299644	3.0125045979410193E-6	4.852829930915912	0.2995689710919063	0.1848349710563484	0.19919807150718802	0.3163979863445572	0.0	69.35445273288002	-102.03634395482219
5509000	-41121.06991468829	-41004.22494892779	-116.84496576050427	-41004.22494892779	192.91743697728532	765.4076068242537	2.0137133318252037E-6	4.876820437349977	0.3000824413847103	0.18495886765521208	0.19903561584084437	0.3159230751192333	0.0	89.00385604380683	-104.17674071472871
5510000	-41135.25047556014	-41014.54828511829	-120.70219044185214	-41014.54828511829	218.5901320364926	909.1276010048446	2.3480900009662746E-6	2.458787410269643	0.3033500415163255	0.18492252607646878	0.19588526175817889	0.31584217064902687	0.0	137.27178200249085	-109.0116056813818
5511000	-41112.463526646075	-41010.34044364645	-102.1230829996273	-41010.34044364645	151.26239386897825	526.2849727976085	3.3986099098034783E-6	4.435162267486687	0.3026774191895158	0.18384139316069367	0.1967330765315367	0.3167481111182538	0.0	36.634057874732946	-92.55807383967355
5512000	-41118.001992084806	-41009.94208722159	-108.0599048632131	-41009.94208722159	135.28727339473164	576.2496050347908	3.268964600335775E-6	4.443208536106565	0.30296397165992345	0.18354012596056932	0.19683517488398816	0.316660727495519	0.0	53.57180264482332	-97.96054519774313
5513000	-41117.18235004385	-41009.29880831523	-107.88354172861656	-41009.29880831523	139.39342181706562	559.9390825790285	3.068183721121494E-6	4.400984299944245	0.3004433097836381	0.18438878985474522	0.19634851011495505	0.31881939024666167	0.0	81.60850471806842	-97.13004946615408
5514000	-41121.59637169414	-41018.430997662275	-103.16537403186592	-41018.430997662275	112.23638094390074	480.1018168654673	3.4813186176528643E-6	4.428181362123909	0.2997013404917949	0.18392394107577834	0.19654059247789277	0.319834125954534	0.0	47.17319051022717	-93.44004160781711
5515000	-41105.454419374255	-41007.35274638096	-98.10167299329497	-41007.35274638096	116.81870819616199	430.2516713328974	4.566536721894249E-6	4.547072353108724	0.2995072385764141	0.18343476370833683	0.19620682364762151	0.32085117406762764	0.0	45.06680940193335	-89.40089119176477
5516000	-41110.52863872139	-41003.81513293717	-106.71350578422653	-41003.81513293717	189.29805726716253	611.5045282796218	2.5807980717366466E-6	4.594926150110043	0.2983859296863271	0.1832444982372488	0.19675585219959432	0.32161371987682974	0.0	73.08065405544778	-95.31802048108659
5517000	-41117.31805238076	-41008.841580142354	-108.47647223840927	-41008.841580142354	147.01291639286998	588.7951767616214	3.2500380789086123E-6	4.621967901015734	0.29707578685265335	0.183352717823813	0.19771651805481716	0.3218549772687165	0.0	82.72030526943911	-97.86803001842517
5518000	-41130.16376232819	-41009.10980723459	-121.05395509360295	-41009.10980723459	186.64519891030872	781.284401450011	1.8415790892866687E-6	4.578401271838559	0.2964056628079115	0.18348226944883428	0.19834404617295776	0.32176802157029644	0.0	166.0562086771604	-107.45378185316576
5519000	-41120.83989939057	-41008.80796849947	-112.03193089110242	-41008.80796849947	123.0647494806721	578.6508643825716	2.8886408859242685E-6	4.590778151408433	0.2979713349393495	0.1803873022057623	0.19810761662633639	0.32353374622855186	0.0	53.861995443070484	-101.3805173155603
5520000	-41120.39860959863	-41006.22377432951	-114.17483526911751	-41006.22377432951	182.15970520111597	694.9731060086984	1.9079927691436544E-6	4.603507686766654	0.297749562583881	0.18006750031287405	0.1985124634053242	0.3236704736979208	0.0	96.51942909941671	-101.23759397537286
5521000	-41118.1899771287	-41009.87499587351	-108.31498125518635	-41009.87499587351	156.9564232923006	595.5233479800333	3.358616551207524E-6	4.603464180911931	0.29808717844159555	0.1806844368700165	0.19833304948003747	0.3228953352083504	0.0	50.76471591115852	-98.31282037100577
5522000	-41124.924668064195	-41011.1224261395	-113.8022419246962	-41011.1224261395	122.9905960122162	610.0929170261556	2.365065601281196E-6	4.667702556760321	0.29802261396948826	0.1812416369662929	0.1985442541355488	0.32219149492867005	0.0	66.78107609545452	-102.1170540593416
